path,extension,bytes,width,height,alpha_min,alpha_max,sha256
02_enemies/night_light/attack_8f/metadata.json,.json,262,,,,,a5d98a11c62533d11555de12920adcf9d2cc47493aa33c196621f9f4bc158b1b
02_enemies/night_light/attack_8f/opaque_navy/frames/night-light-attack-8f-frame-01.png,.png,133920,512,512,255,255,108de6aa5da47ace30c3d2dce37b53f6fe51b190fd543b44bc64b4e97c97cd13
02_enemies/night_light/attack_8f/opaque_navy/frames/night-light-attack-8f-frame-02.png,.png,134540,512,512,255,255,2f0bedff72da2a64f79cd4fc592e0fc846e377d154fff70e7c1eab4772413aaf
02_enemies/night_light/attack_8f/opaque_navy/frames/night-light-attack-8f-frame-03.png,.png,141916,512,512,255,255,b04db0794445d8c1a9605b8b1558e9bbd027781ef8d0389f1bfb95ef6de898fe
02_enemies/night_light/attack_8f/opaque_navy/frames/night-light-attack-8f-frame-04.png,.png,149391,512,512,255,255,bcd26b3c46f110ab477620be2641c03dab3af01427342036ecd07a309d8ae7d6
02_enemies/night_light/attack_8f/opaque_navy/frames/night-light-attack-8f-frame-05.png,.png,130676,512,512,255,255,bb01632e1980a30c36bebcd4dc54ebd07c67065b46dc2bd7e93b210ef33283ed
02_enemies/night_light/attack_8f/opaque_navy/frames/night-light-attack-8f-frame-06.png,.png,118160,512,512,255,255,8c40c406a6773182f03f7349ae2c7e4ccdb8eeb071dc3a640f5dd85abb06e381
02_enemies/night_light/attack_8f/opaque_navy/frames/night-light-attack-8f-frame-07.png,.png,127619,512,512,255,255,a152fb2f63b1e43a4c7fb8b54eb3f7c29eed23722c7d75ba28b11918add52221
02_enemies/night_light/attack_8f/opaque_navy/frames/night-light-attack-8f-frame-08.png,.png,129960,512,512,255,255,a1a208ad27ee09d75e052b9884dbe28065c09410ba1f645970574d95751510c8
02_enemies/night_light/attack_8f/opaque_navy/night-light-attack-8f-sheet.png,.png,1054875,2048,1024,255,255,39da55f6348e0cbee6f061706fe464c1e45a612eeb512dc35892d84476daa46c
02_enemies/night_light/attack_8f/opaque_navy/night-light-attack-8f.gif,.gif,478333,512,512,255,255,1903e109301942233b560570f1a130796e495de98a003931a46292c570d719b2
02_enemies/night_light/attack_8f/source/night-light-attack-8f-imagegen-original-sheet.png,.png,1485713,1774,887,0,255,c72205ced75138cedd626ae3b02e20c752511fe66acfa707b9a6d1a5842d1f94
02_enemies/night_light/attack_8f/transparent/frames/night-light-attack-8f-frame-01.png,.png,161764,512,512,0,255,f5bddcdc3db7b09d95d72c28dc13c836a6a0fcfc7e1a6262fb61fa6684024a39
02_enemies/night_light/attack_8f/transparent/frames/night-light-attack-8f-frame-02.png,.png,163729,512,512,0,255,cd7531d1c6371c1861f4c58d89f0f3a69d94273845f3b52c8ea8932cf71edc6a
02_enemies/night_light/attack_8f/transparent/frames/night-light-attack-8f-frame-03.png,.png,172091,512,512,0,255,91cc2a1df8f895b751398f9bbe0c4f12955785dc3b4819fba7826719079bfdc8
02_enemies/night_light/attack_8f/transparent/frames/night-light-attack-8f-frame-04.png,.png,181032,512,512,0,255,10b9e2e9b4acbd2eed8fc231c41c311fc81d78000c3358f57f64aee79bbf8f1c
02_enemies/night_light/attack_8f/transparent/frames/night-light-attack-8f-frame-05.png,.png,159465,512,512,0,255,49bcc420ebb174ee131a6cdb253f4f04abe8b9f1780fcb48b77e12a7598233f2
02_enemies/night_light/attack_8f/transparent/frames/night-light-attack-8f-frame-06.png,.png,142868,512,512,0,255,40f45414c346a35f081c8283e0c53c35d615f806852ae735f8432636d8aedc2d
02_enemies/night_light/attack_8f/transparent/frames/night-light-attack-8f-frame-07.png,.png,154696,512,512,0,255,8abd8858b1fc4bc5e91b6352dc8b2436a95556406b7c181a38dccf84e8cd6245
02_enemies/night_light/attack_8f/transparent/frames/night-light-attack-8f-frame-08.png,.png,157095,512,512,0,255,c843c701ba40d36d7c19581c96262f8cee9f4ea4c6c81e52089ba8d79ffcdced
02_enemies/night_light/attack_8f/transparent/night-light-attack-8f-sheet.png,.png,1284799,2048,1024,0,255,c24a159432f77ba768be2019ff396d527345d8f3847ffa21112a4dbe4b390208
02_enemies/night_light/attack_8f/transparent/night-light-attack-8f.gif,.gif,302967,512,512,255,255,f8b9d27b8392a075ad9d74d7a62e55436d14453732de73990f843aa18bbc730b
02_enemies/night_light/design/night-light-opaque-navy.png,.png,133920,512,512,255,255,108de6aa5da47ace30c3d2dce37b53f6fe51b190fd543b44bc64b4e97c97cd13
